section_id,country_code,country_name,election_region_code,election_region_name,municipality_code,municipality_name,city_region_code,city_region_name,section_code,town_code,town_name,place,voters_count,is_machine,is_mobile,is_ship,is_covid
050900061,00,България,05,Видин,09,Видин,,,061,10971,гр. Видин,"ул.""П.Р. Славейков"" №28, ГПЧЕ ""Йордан Радичков""",671,1,0,0,0
050900062,00,България,05,Видин,09,Видин,,,062,10971,гр. Видин,"ул.""П.Р. Славейков"" №28, ГПЧЕ ""Йордан Радичков""",646,1,0,0,0
050900063,00,България,05,Видин,09,Видин,,,063,10971,гр. Видин,"ул. ""Цар Симеон Велики"", №76, Регионална здравна инспекция",638,1,0,0,0
050900064,00,България,05,Видин,09,Видин,,,064,10971,гр. Видин,"ул. ""Цар Симеон Велики"", №76, Регионална здравна инспекция",678,1,0,0,0
050900065,00,България,05,Видин,09,Видин,,,065,10971,гр. Видин,"ул.""П.Р. Славейков"" №28, ГПЧЕ ""Йордан Радичков""",929,1,0,0,0
050900066,00,България,05,Видин,09,Видин,,,066,10971,гр. Видин," ул. ""Гладстон"" №30, ПГ по туризъм ""Михалаки Георгиев""",655,1,0,0,0
050900067,00,България,05,Видин,09,Видин,,,067,10971,гр. Видин,"ул. ""Бдин"" №66, ПТГ ""Васил Левски""",703,1,0,0,0
050900068,00,България,05,Видин,09,Видин,,,068,10971,гр. Видин,"ул. ""Княз Борис I"" №25, ППМГ ""Екзарх Антим I""",649,1,0,0,0
050900069,00,България,05,Видин,09,Видин,,,069,10971,гр. Видин,"кв.""Нов път"", ул. ""Бачо Киро"" №10, ОУ ""Епископ Софроний Врачански"" ",707,1,0,0,0
050900070,00,България,05,Видин,09,Видин,,,070,10971,гр. Видин,"кв.""Нов път"", ул. ""Бачо Киро"" №10, ОУ ""Епископ Софроний Врачански"" ",736,1,0,0,0
050900071,00,България,05,Видин,09,Видин,,,071,10971,гр. Видин,"кв.""Нов път"", ул. ""Бачо Киро"" №10, ОУ ""Епископ Софроний Врачански"" ",854,1,0,0,0
050900072,00,България,05,Видин,09,Видин,,,072,10971,гр. Видин,"кв.""Нов път"", ул. ""Бачо Киро"" №10, ОУ ""Епископ Софроний Врачански"" ",501,1,0,0,0
050900073,00,България,05,Видин,09,Видин,,,073,10971,гр. Видин,"кв.""Нов път"", ул. ""Бачо Киро"" №10, ОУ ""Епископ Софроний Врачански"" ",602,1,0,0,0
050900074,00,България,05,Видин,09,Видин,,,074,10971,гр. Видин,"кв.""Нов път"", ул. ""Бачо Киро"" №10, ОУ ""Епископ Софроний Врачански"" ",571,1,0,0,0
050900075,00,България,05,Видин,09,Видин,,,075,10971,гр. Видин,"кв.""Нов път"", ул. ""Бачо Киро"" №10, ОУ ""Епископ Софроний Врачански"" ",697,1,0,0,0
050900076,00,България,05,Видин,09,Видин,,,076,52283,с. Новоселци,"Новата сграда на  кметството, ул. ""Първа"" №43",627,1,0,0,0
050900077,00,България,05,Видин,09,Видин,,,077,10971,гр. Видин,"ул. ""Владикина"" №57, СУ "" Христо Ботев""",320,1,0,0,0
050900078,00,България,05,Видин,09,Видин,,,078,10971,гр. Видин,"ж.к. ""Крум Бъчваров"", ул. ""Райко Жинзифов"" №26, ДГ ""Синчец""",437,1,0,0,0
050900079,00,България,05,Видин,09,Видин,,,079,10971,гр. Видин,"ул.""П.Р.Славейков"" №26, СУ ""П.Р. Славейков""",830,1,0,0,0
050900080,00,България,05,Видин,09,Видин,,,080,10971,гр. Видин,"кв.""Нов път"", ул. ""Бачо Киро"" №10, ОУ ""Епископ Софроний Врачански"" ",393,1,0,0,0
050900081,00,България,05,Видин,09,Видин,,,081,14698,с. Генерал Мариново,"Кметството, ул. ""Първа"", №37",82,0,0,0,0
050900082,00,България,05,Видин,09,Видин,,,082,56252,с. Пешаково," Салон на кметството, ул. ""Първа"" №25",53,0,0,0,0
050900083,00,България,05,Видин,09,Видин,,,083,23786,с. Дружба,"Кметството, ул. ""Първа"" №28",135,0,0,0,0
050900084,00,България,05,Видин,09,Видин,,,084,22318,с. Долни Бошняк,"Кметството, ул. ""Първа"" №30",30,0,0,0,0
050900085,00,България,05,Видин,09,Видин,,,085,56616,с. Плакудер,"Кметството, ул. ""Първа"" №22",39,0,0,0,0
050900086,00,България,05,Видин,09,Видин,,,086,21186,с. Динковица,"Салон на кметството, етаж 2, ул. ""Първа"" №19",77,0,0,0,0
050900087,00,България,05,Видин,09,Видин,,,087,17422,с. Градец,"Училище ""Христо Ботев"", ул. ""Тридесет и първа"" №1",478,1,0,0,0
050900088,00,България,05,Видин,09,Видин,,,088,17422,с. Градец,"Кметството, залата на пенсионерски клуб, ет.1, ул. ""Първа"" №96",583,1,0,0,0
050900089,00,България,05,Видин,09,Видин,,,089,179,с. Акациево,"Салон в кметството, ул. ""Първа"" №29",29,0,0,0,0
050900090,00,България,05,Видин,09,Видин,,,090,63358,с. Рупци,"Салон в кметството, ул. ""Първа"" №30",79,0,0,0,0
050900091,00,България,05,Видин,09,Видин,,,091,46111,с. Майор Узуново,"бивша пивница на ПК ""НАРКООП"", ул. ""Първа"" №25",186,0,0,0,0
050900092,00,България,05,Видин,09,Видин,,,092,32754,с. Иново,"Училището, ул. ""Димитровски завет"" №46",518,1,0,0,0
050900093,00,България,05,Видин,09,Видин,,,093,36141,с. Капитановци,"Читалище, ул. ""Първа"" №4",429,1,0,0,0
050900094,00,България,05,Видин,09,Видин,,,094,36141,с. Капитановци,"Читалище, ул. ""Първа"" №4",397,1,0,0,0
050900095,00,България,05,Видин,09,Видин,,,095,57131,с. Покрайна,"Сграда на читалището в киносалона, ул. ""Единадесета"" №12",534,1,0,0,0
050900096,00,България,05,Видин,09,Видин,,,096,57131,с. Покрайна,"Помещение на пощенска станция, ул. ""Първа"" №1",481,1,0,0,0
050900097,00,България,05,Видин,09,Видин,,,097,15998,с. Гомотарци,"Сграда на училището, ул. ""Втора"" №49",244,0,0,0,0
050900098,00,България,05,Видин,09,Видин,,,098,15998,с. Гомотарци,"Сграда на училището, ул. ""Втора"" №49",265,0,0,0,0
050900099,00,България,05,Видин,09,Видин,,,099,919,с. Антимово,"Салон на кметството, ул. ""Четвърта"" №18",413,1,0,0,0
050900100,00,България,05,Видин,09,Видин,,,100,3280,с. Бела Рада,"Помещение на НАРКООП, ет.1 в сградата на кметството, ул. ""Трета"" №4",319,1,0,0,0
050900101,00,България,05,Видин,09,Видин,,,101,41263,с. Кутово,"Сграда на училище ""Св.Св. Кирил и Методий"", ул. ""Седемдесет и осма"" №3",310,1,0,0,0
050900102,00,България,05,Видин,09,Видин,,,102,41263,с. Кутово,"Сграда на училище ""Св.Св. Кирил и Методий"", ул. ""Седемдесет и осма"" №3",293,0,0,0,0
050900103,00,България,05,Видин,09,Видин,,,103,67194,с. Сланотрън,"Салон на пощенска станция, ул. ""Трета"" №27",388,1,0,0,0
050900104,00,България,05,Видин,09,Видин,,,104,11925,с. Войница,"Кметството, ул. ""Трета"" №3",41,0,0,0,0
050900105,00,България,05,Видин,09,Видин,,,105,39147,с. Кошава,"Кметството, ет. 1, ул. ""Единадесета"" №15",276,0,0,0,0
050900106,00,България,05,Видин,09,Видин,,,106,24061,гр. Дунавци,"Сградата на ОУ ""Христо Ботев"", ул. ""Георги Димитров"" №73",593,1,0,0,0
050900107,00,България,05,Видин,09,Видин,,,107,24061,гр. Дунавци,"Салон на кметството, ул. ""Георги Димитров"" №121",299,0,0,0,0
050900108,00,България,05,Видин,09,Видин,,,108,24061,гр. Дунавци,"Сграда читалище, ул. ""Георги Димитров"" №121",610,1,0,0,0
050900109,00,България,05,Видин,09,Видин,,,109,24061,гр. Дунавци,"Търговска сграда, ул. ""Георги Димитров"" №208",592,1,0,0,0
050900110,00,България,05,Видин,09,Видин,,,110,66473,с. Синаговци,"Сграда на читалището, ул. ""Първа"" №58",241,0,0,0,0
050900111,00,България,05,Видин,09,Видин,,,111,32130,с. Ивановци,"Салон на кметството, етаж 2, ул. ""Първа"" №35",54,0,0,0,0
050900112,00,България,05,Видин,09,Видин,,,112,29043,с. Жеглица,"Салон на читалището, ет. 1, ул. ""Първа"" №32",109,0,0,0,0
050900113,00,България,05,Видин,09,Видин,,,113,12958,с. Въртоп,"Кметството, ет.2, ул. ""Първа"" №50",31,0,0,0,0
050900114,00,България,05,Видин,09,Видин,,,114,14369,с. Гайтанци,"Кметството, ет.1, ул. ""Първа"" №26А",37,0,0,0,0
050900115,00,България,05,Видин,09,Видин,,,115,66442,с. Цар Симеоново,"Кметството, ул. ""Първа"" №39А",54,0,0,0,0
